direction,speed,created_at
157,7,2024-11-16 06:51:49 UTC
157,3,2024-11-16 06:51:55 UTC
292,1,2024-11-16 06:52:02 UTC
270,2,2024-11-16 06:52:08 UTC
247,6,2024-11-16 06:52:14 UTC
157,7,2024-11-16 06:52:21 UTC
157,7,2024-11-16 06:52:27 UTC
202,4,2024-11-16 06:52:33 UTC
202,6,2024-11-16 06:52:39 UTC
202,7,2024-11-16 06:52:46 UTC
247,4,2024-11-16 06:52:52 UTC
247,3,2024-11-16 06:52:58 UTC
157,4,2024-11-16 06:53:04 UTC
22,6,2024-11-16 06:53:11 UTC
22,4,2024-11-16 06:53:17 UTC
292,3,2024-11-16 06:53:23 UTC
337,4,2024-11-16 06:53:30 UTC
292,6,2024-11-16 06:53:36 UTC
292,4,2024-11-16 06:53:42 UTC
270,4,2024-11-16 06:53:48 UTC
90,3,2024-11-16 06:53:55 UTC
202,2,2024-11-16 06:54:01 UTC
157,6,2024-11-16 06:54:07 UTC
202,7,2024-11-16 06:54:13 UTC
157,6,2024-11-16 06:54:20 UTC
247,4,2024-11-16 06:54:26 UTC
157,10,2024-11-16 06:54:33 UTC
157,9,2024-11-16 06:54:39 UTC
22,4,2024-11-16 06:54:45 UTC
270,1,2024-11-16 06:54:51 UTC
225,2,2024-11-16 06:54:58 UTC
0,3,2024-11-16 06:55:04 UTC
157,7,2024-11-16 06:55:10 UTC
225,6,2024-11-16 06:55:16 UTC
157,9,2024-11-16 06:55:23 UTC
247,10,2024-11-16 06:55:29 UTC
202,7,2024-11-16 06:55:35 UTC
180,12,2024-11-16 06:55:42 UTC
202,7,2024-11-16 06:55:48 UTC
157,7,2024-11-16 06:55:54 UTC
157,13,2024-11-16 06:56:00 UTC
157,12,2024-11-16 06:56:07 UTC
157,4,2024-11-16 06:56:13 UTC
180,7,2024-11-16 06:56:19 UTC
135,9,2024-11-16 06:56:26 UTC
157,4,2024-11-16 06:56:32 UTC
180,13,2024-11-16 06:56:38 UTC
202,9,2024-11-16 06:56:45 UTC
157,10,2024-11-16 06:56:51 UTC
157,9,2024-11-16 06:56:57 UTC
157,8,2024-11-16 06:57:03 UTC
157,8,2024-11-16 06:57:10 UTC
157,8,2024-11-16 06:57:16 UTC
247,6,2024-11-16 06:57:22 UTC
247,6,2024-11-16 06:57:28 UTC
157,2,2024-11-16 06:57:35 UTC
202,6,2024-11-16 06:57:41 UTC
247,8,2024-11-16 06:57:47 UTC
157,8,2024-11-16 06:57:53 UTC
180,7,2024-11-16 06:58:00 UTC
157,6,2024-11-16 06:58:06 UTC
157,7,2024-11-16 06:58:12 UTC
135,4,2024-11-16 06:58:18 UTC
157,4,2024-11-16 06:58:25 UTC
202,8,2024-11-16 06:58:31 UTC
135,9,2024-11-16 06:58:38 UTC
157,4,2024-11-16 06:58:44 UTC
202,3,2024-11-16 06:58:50 UTC
315,1,2024-11-16 06:58:56 UTC
270,2,2024-11-16 06:59:03 UTC
157,2,2024-11-16 06:59:09 UTC
247,2,2024-11-16 06:59:15 UTC
157,7,2024-11-16 06:59:21 UTC
135,4,2024-11-16 06:59:28 UTC
90,4,2024-11-16 06:59:34 UTC
202,2,2024-11-16 06:59:40 UTC
112,2,2024-11-16 06:59:47 UTC
337,2,2024-11-16 06:59:53 UTC
202,6,2024-11-16 06:59:59 UTC
247,8,2024-11-16 07:00:05 UTC
247,6,2024-11-16 07:00:12 UTC
157,3,2024-11-16 07:00:18 UTC
247,3,2024-11-16 07:00:24 UTC
315,3,2024-11-16 07:00:30 UTC
157,4,2024-11-16 07:00:37 UTC
180,7,2024-11-16 07:00:43 UTC
157,7,2024-11-16 07:00:50 UTC
202,13,2024-11-16 07:00:56 UTC
202,6,2024-11-16 07:01:02 UTC
202,4,2024-11-16 07:01:08 UTC
157,14,2024-11-16 07:01:15 UTC
202,10,2024-11-16 07:01:21 UTC
22,6,2024-11-16 07:01:27 UTC
22,4,2024-11-16 07:01:33 UTC
202,6,2024-11-16 07:01:40 UTC
247,12,2024-11-16 07:01:46 UTC
247,6,2024-11-16 07:01:53 UTC
157,4,2024-11-16 07:01:59 UTC
112,6,2024-11-16 07:02:05 UTC
180,8,2024-11-16 07:02:11 UTC
157,10,2024-11-16 07:02:18 UTC
135,8,2024-11-16 07:02:24 UTC
157,7,2024-11-16 07:02:30 UTC
157,8,2024-11-16 07:02:36 UTC
157,8,2024-11-16 07:02:43 UTC
180,6,2024-11-16 07:02:49 UTC
202,3,2024-11-16 07:02:56 UTC
247,3,2024-11-16 07:03:02 UTC
202,7,2024-11-16 07:03:08 UTC
270,2,2024-11-16 07:03:14 UTC
157,3,2024-11-16 07:03:21 UTC
202,4,2024-11-16 07:03:27 UTC
157,12,2024-11-16 07:03:33 UTC
247,6,2024-11-16 07:03:39 UTC
180,13,2024-11-16 07:03:46 UTC
157,10,2024-11-16 07:03:52 UTC
157,12,2024-11-16 07:03:59 UTC
202,8,2024-11-16 07:04:05 UTC
157,4,2024-11-16 07:04:11 UTC
22,6,2024-11-16 07:04:17 UTC
270,3,2024-11-16 07:04:24 UTC
112,4,2024-11-16 07:04:30 UTC
292,7,2024-11-16 07:04:36 UTC
22,2,2024-11-16 07:04:42 UTC
0,2,2024-11-16 07:04:50 UTC
202,3,2024-11-16 07:04:55 UTC
315,6,2024-11-16 07:05:02 UTC
270,4,2024-11-16 07:05:08 UTC
112,6,2024-11-16 07:05:14 UTC
157,6,2024-11-16 07:05:20 UTC
180,6,2024-11-16 07:05:27 UTC
157,4,2024-11-16 07:05:33 UTC
247,3,2024-11-16 07:05:39 UTC
225,4,2024-11-16 07:05:45 UTC
157,3,2024-11-16 07:05:52 UTC
202,9,2024-11-16 07:05:58 UTC
270,9,2024-11-16 07:06:04 UTC
0,7,2024-11-16 07:06:11 UTC
270,7,2024-11-16 07:06:17 UTC
157,10,2024-11-16 07:06:23 UTC
247,8,2024-11-16 07:06:29 UTC
202,8,2024-11-16 07:06:35 UTC
180,9,2024-11-16 07:06:42 UTC
202,7,2024-11-16 07:06:48 UTC
202,9,2024-11-16 07:06:55 UTC
180,9,2024-11-16 07:07:01 UTC
202,7,2024-11-16 07:07:07 UTC
202,7,2024-11-16 07:07:13 UTC
67,3,2024-11-16 07:07:20 UTC
0,3,2024-11-16 07:07:26 UTC
202,2,2024-11-16 07:07:32 UTC
202,9,2024-11-16 07:07:39 UTC
292,4,2024-11-16 07:07:45 UTC
157,3,2024-11-16 07:07:52 UTC
157,7,2024-11-16 07:07:58 UTC
202,9,2024-11-16 07:08:04 UTC
247,3,2024-11-16 07:08:10 UTC
202,4,2024-11-16 07:08:17 UTC
67,3,2024-11-16 07:08:23 UTC
247,7,2024-11-16 07:08:29 UTC
22,2,2024-11-16 07:08:35 UTC
90,3,2024-11-16 07:08:42 UTC
157,4,2024-11-16 07:08:48 UTC
157,4,2024-11-16 07:08:54 UTC
157,2,2024-11-16 07:09:00 UTC
337,2,2024-11-16 07:09:07 UTC
90,1,2024-11-16 07:09:13 UTC
157,6,2024-11-16 07:09:19 UTC
157,8,2024-11-16 07:09:25 UTC
157,7,2024-11-16 07:09:32 UTC
157,7,2024-11-16 07:09:38 UTC
67,4,2024-11-16 07:09:44 UTC
202,9,2024-11-16 07:09:50 UTC
112,9,2024-11-16 07:09:57 UTC
337,12,2024-11-16 07:10:04 UTC
247,6,2024-11-16 07:10:10 UTC
270,4,2024-11-16 07:10:16 UTC
292,8,2024-11-16 07:10:22 UTC
202,18,2024-11-16 07:10:29 UTC
157,9,2024-11-16 07:10:35 UTC
202,16,2024-11-16 07:10:41 UTC
157,7,2024-11-16 07:10:47 UTC
202,10,2024-11-16 07:10:53 UTC
247,9,2024-11-16 07:11:00 UTC
67,10,2024-11-16 07:11:07 UTC
247,6,2024-11-16 07:11:13 UTC
180,9,2024-11-16 07:11:19 UTC
157,8,2024-11-16 07:11:25 UTC
157,13,2024-11-16 07:11:31 UTC
0,7,2024-11-16 07:11:38 UTC
157,14,2024-11-16 07:11:44 UTC
180,8,2024-11-16 07:11:50 UTC
202,15,2024-11-16 07:11:56 UTC
180,12,2024-11-16 07:12:03 UTC
202,6,2024-11-16 07:12:09 UTC
135,6,2024-11-16 07:12:16 UTC
180,9,2024-11-16 07:12:22 UTC
157,6,2024-11-16 07:12:28 UTC
157,7,2024-11-16 07:12:34 UTC
157,6,2024-11-16 07:12:41 UTC
202,7,2024-11-16 07:12:47 UTC
202,4,2024-11-16 07:12:53 UTC
135,4,2024-11-16 07:12:59 UTC
292,4,2024-11-16 07:13:06 UTC
270,12,2024-11-16 07:13:12 UTC
202,4,2024-11-16 07:13:19 UTC
270,8,2024-11-16 07:13:25 UTC
247,9,2024-11-16 07:13:31 UTC
202,9,2024-11-16 07:13:37 UTC
202,4,2024-11-16 07:13:44 UTC
202,10,2024-11-16 07:13:50 UTC
157,14,2024-11-16 07:13:56 UTC
135,7,2024-11-16 07:14:02 UTC
157,6,2024-11-16 07:14:09 UTC
157,7,2024-11-16 07:14:16 UTC
157,7,2024-11-16 07:14:22 UTC
202,10,2024-11-16 07:14:28 UTC
292,4,2024-11-16 07:14:34 UTC
0,6,2024-11-16 07:14:40 UTC
247,3,2024-11-16 07:14:47 UTC
157,14,2024-11-16 07:14:53 UTC
202,8,2024-11-16 07:14:59 UTC
180,9,2024-11-16 07:15:05 UTC
22,7,2024-11-16 07:15:14 UTC
157,8,2024-11-16 07:15:18 UTC
157,8,2024-11-16 07:15:25 UTC
157,12,2024-11-16 07:15:31 UTC
202,9,2024-11-16 07:15:37 UTC
180,4,2024-11-16 07:15:43 UTC
22,2,2024-11-16 07:15:50 UTC
247,9,2024-11-16 07:15:56 UTC
247,7,2024-11-16 07:16:02 UTC
247,6,2024-11-16 07:16:08 UTC
157,6,2024-11-16 07:16:15 UTC
157,7,2024-11-16 07:16:21 UTC
157,9,2024-11-16 07:16:28 UTC
247,3,2024-11-16 07:16:34 UTC
157,10,2024-11-16 07:16:40 UTC
157,7,2024-11-16 07:16:46 UTC
157,10,2024-11-16 07:16:53 UTC
67,6,2024-11-16 07:16:59 UTC
202,3,2024-11-16 07:17:05 UTC
270,1,2024-11-16 07:17:11 UTC
157,2,2024-11-16 07:17:18 UTC
292,2,2024-11-16 07:17:26 UTC
270,2,2024-11-16 07:17:31 UTC
247,4,2024-11-16 07:17:37 UTC
292,4,2024-11-16 07:17:43 UTC
202,3,2024-11-16 07:17:49 UTC
247,2,2024-11-16 07:17:56 UTC
247,1,2024-11-16 07:18:02 UTC
67,2,2024-11-16 07:18:08 UTC
157,2,2024-11-16 07:18:14 UTC
202,6,2024-11-16 07:18:21 UTC
270,3,2024-11-16 07:18:27 UTC
270,3,2024-11-16 07:18:34 UTC
247,8,2024-11-16 07:18:40 UTC
157,14,2024-11-16 07:18:46 UTC
112,7,2024-11-16 07:18:52 UTC
112,8,2024-11-16 07:18:59 UTC
157,3,2024-11-16 07:19:05 UTC
202,3,2024-11-16 07:19:11 UTC
202,6,2024-11-16 07:19:17 UTC
202,9,2024-11-16 07:19:24 UTC
202,9,2024-11-16 07:19:30 UTC
292,3,2024-11-16 07:19:37 UTC
247,4,2024-11-16 07:19:43 UTC
202,7,2024-11-16 07:19:49 UTC
157,6,2024-11-16 07:19:55 UTC
67,8,2024-11-16 07:20:02 UTC
157,3,2024-11-16 07:20:08 UTC
180,3,2024-11-16 07:20:14 UTC
270,7,2024-11-16 07:20:29 UTC
202,9,2024-11-16 07:20:29 UTC
202,6,2024-11-16 07:20:33 UTC
180,9,2024-11-16 07:20:39 UTC
202,10,2024-11-16 07:20:46 UTC
157,8,2024-11-16 07:21:00 UTC
157,6,2024-11-16 07:21:00 UTC
157,2,2024-11-16 07:21:04 UTC
22,3,2024-11-16 07:21:11 UTC
337,6,2024-11-16 07:21:17 UTC
157,4,2024-11-16 07:21:23 UTC
157,4,2024-11-16 07:21:29 UTC
157,4,2024-11-16 07:21:36 UTC
270,9,2024-11-16 07:21:42 UTC
157,14,2024-11-16 07:21:48 UTC
135,10,2024-11-16 07:21:55 UTC
157,9,2024-11-16 07:22:01 UTC
202,10,2024-11-16 07:22:07 UTC
202,9,2024-11-16 07:22:13 UTC
270,6,2024-11-16 07:22:20 UTC
180,15,2024-11-16 07:22:26 UTC
180,16,2024-11-16 07:22:32 UTC
202,19,2024-11-16 07:22:39 UTC
202,13,2024-11-16 07:22:45 UTC
157,16,2024-11-16 07:22:51 UTC
112,8,2024-11-16 07:22:58 UTC
90,8,2024-11-16 07:23:04 UTC
202,9,2024-11-16 07:23:10 UTC
67,6,2024-11-16 07:23:16 UTC
22,4,2024-11-16 07:23:23 UTC
22,4,2024-11-16 07:23:29 UTC
157,6,2024-11-16 07:23:35 UTC
157,6,2024-11-16 07:23:42 UTC
270,4,2024-11-16 07:23:48 UTC
157,4,2024-11-16 07:23:54 UTC
157,6,2024-11-16 07:24:01 UTC
157,4,2024-11-16 07:24:07 UTC
202,6,2024-11-16 07:24:13 UTC
67,9,2024-11-16 07:24:19 UTC
337,8,2024-11-16 07:24:26 UTC
157,3,2024-11-16 07:24:32 UTC
157,9,2024-11-16 07:24:38 UTC
247,8,2024-11-16 07:24:45 UTC
247,9,2024-11-16 07:24:51 UTC
202,8,2024-11-16 07:24:57 UTC
202,10,2024-11-16 07:25:04 UTC
202,9,2024-11-16 07:25:10 UTC
135,6,2024-11-16 07:25:16 UTC
337,4,2024-11-16 07:25:22 UTC
270,2,2024-11-16 07:25:29 UTC
157,12,2024-11-16 07:25:35 UTC
67,6,2024-11-16 07:25:41 UTC
202,9,2024-11-16 07:25:48 UTC
247,4,2024-11-16 07:25:54 UTC
202,8,2024-11-16 07:26:00 UTC
157,10,2024-11-16 07:26:07 UTC
0,4,2024-11-16 07:26:13 UTC
22,3,2024-11-16 07:26:19 UTC
202,6,2024-11-16 07:26:25 UTC
202,14,2024-11-16 07:26:32 UTC
202,8,2024-11-16 07:26:38 UTC
157,6,2024-11-16 07:26:44 UTC
157,7,2024-11-16 07:26:51 UTC
180,7,2024-11-16 07:26:57 UTC
0,8,2024-11-16 07:27:03 UTC
225,3,2024-11-16 07:27:10 UTC
157,14,2024-11-16 07:27:16 UTC
135,6,2024-11-16 07:27:22 UTC
180,6,2024-11-16 07:27:28 UTC
247,4,2024-11-16 07:27:35 UTC
202,3,2024-11-16 07:27:41 UTC
157,7,2024-11-16 07:27:47 UTC
202,6,2024-11-16 07:27:55 UTC
202,8,2024-11-16 07:28:00 UTC
157,9,2024-11-16 07:28:06 UTC
202,6,2024-11-16 07:28:13 UTC
202,15,2024-11-16 07:28:19 UTC
90,9,2024-11-16 07:28:25 UTC
0,7,2024-11-16 07:28:31 UTC
157,8,2024-11-16 07:28:38 UTC
202,7,2024-11-16 07:28:44 UTC
202,9,2024-11-16 07:28:50 UTC
157,8,2024-11-16 07:28:57 UTC
112,7,2024-11-16 07:29:03 UTC
22,4,2024-11-16 07:29:09 UTC
292,10,2024-11-16 07:29:16 UTC
0,8,2024-11-16 07:29:22 UTC
180,7,2024-11-16 07:29:28 UTC
247,14,2024-11-16 07:29:34 UTC
0,7,2024-11-16 07:29:41 UTC
202,7,2024-11-16 07:29:47 UTC
202,8,2024-11-16 07:29:53 UTC
157,6,2024-11-16 07:30:01 UTC
67,3,2024-11-16 07:30:06 UTC
90,8,2024-11-16 07:30:12 UTC
135,9,2024-11-16 07:30:19 UTC
67,7,2024-11-16 07:30:25 UTC
112,7,2024-11-16 07:30:31 UTC
157,8,2024-11-16 07:30:39 UTC
67,9,2024-11-16 07:30:44 UTC
270,7,2024-11-16 07:30:50 UTC
270,10,2024-11-16 07:30:56 UTC
157,18,2024-11-16 07:31:04 UTC
247,4,2024-11-16 07:31:09 UTC
247,3,2024-11-16 07:31:15 UTC
157,3,2024-11-16 07:31:22 UTC
157,8,2024-11-16 07:31:28 UTC
157,14,2024-11-16 07:31:34 UTC
202,7,2024-11-16 07:31:40 UTC
157,10,2024-11-16 07:31:47 UTC
157,7,2024-11-16 07:31:53 UTC
270,7,2024-11-16 07:31:59 UTC
135,7,2024-11-16 07:32:06 UTC
135,8,2024-11-16 07:32:12 UTC
202,7,2024-11-16 07:32:18 UTC
202,4,2024-11-16 07:32:25 UTC
67,6,2024-11-16 07:32:31 UTC
157,4,2024-11-16 07:32:37 UTC
270,3,2024-11-16 07:32:43 UTC
0,6,2024-11-16 07:32:50 UTC
337,4,2024-11-16 07:32:56 UTC
270,3,2024-11-16 07:33:02 UTC
202,4,2024-11-16 07:33:09 UTC
202,10,2024-11-16 07:33:15 UTC
157,14,2024-11-16 07:33:21 UTC
202,13,2024-11-16 07:33:28 UTC
247,7,2024-11-16 07:33:34 UTC
112,3,2024-11-16 07:33:40 UTC
247,3,2024-11-16 07:33:48 UTC
157,7,2024-11-16 07:33:53 UTC
157,12,2024-11-16 07:33:59 UTC
112,12,2024-11-16 07:34:05 UTC
202,15,2024-11-16 07:34:12 UTC
202,8,2024-11-16 07:34:18 UTC
67,8,2024-11-16 07:34:24 UTC
270,4,2024-11-16 07:34:31 UTC
202,4,2024-11-16 07:34:37 UTC
247,15,2024-11-16 07:34:43 UTC
247,10,2024-11-16 07:34:49 UTC
202,10,2024-11-16 07:34:55 UTC
247,10,2024-11-16 07:35:02 UTC
112,13,2024-11-16 07:35:08 UTC
157,12,2024-11-16 07:35:15 UTC
202,12,2024-11-16 07:35:21 UTC
202,12,2024-11-16 07:35:27 UTC
135,7,2024-11-16 07:35:33 UTC
157,7,2024-11-16 07:35:40 UTC
157,6,2024-11-16 07:35:46 UTC
202,6,2024-11-16 07:35:52 UTC
157,10,2024-11-16 07:35:58 UTC
157,14,2024-11-16 07:36:05 UTC
90,4,2024-11-16 07:36:11 UTC
247,6,2024-11-16 07:36:18 UTC
0,7,2024-11-16 07:36:24 UTC
292,8,2024-11-16 07:36:30 UTC
22,4,2024-11-16 07:36:36 UTC
157,9,2024-11-16 07:36:43 UTC
202,10,2024-11-16 07:36:49 UTC
337,3,2024-11-16 07:36:55 UTC
270,6,2024-11-16 07:37:01 UTC
67,7,2024-11-16 07:37:08 UTC
157,8,2024-11-16 07:37:14 UTC
247,8,2024-11-16 07:37:21 UTC
67,10,2024-11-16 07:37:27 UTC
202,6,2024-11-16 07:37:33 UTC
135,6,2024-11-16 07:37:39 UTC
157,3,2024-11-16 07:37:46 UTC
202,4,2024-11-16 07:37:52 UTC
202,6,2024-11-16 07:37:58 UTC
202,6,2024-11-16 07:38:04 UTC
157,7,2024-11-16 07:38:11 UTC
247,7,2024-11-16 07:38:17 UTC
22,4,2024-11-16 07:38:24 UTC
157,4,2024-11-16 07:38:30 UTC
202,6,2024-11-16 07:38:36 UTC
202,13,2024-11-16 07:38:42 UTC
202,10,2024-11-16 07:38:49 UTC
112,6,2024-11-16 07:38:55 UTC
135,4,2024-11-16 07:39:01 UTC
315,4,2024-11-16 07:39:07 UTC
157,3,2024-11-16 07:39:14 UTC
22,7,2024-11-16 07:39:20 UTC
0,4,2024-11-16 07:39:27 UTC
135,4,2024-11-16 07:39:33 UTC
157,10,2024-11-16 07:39:39 UTC
202,14,2024-11-16 07:39:45 UTC
22,16,2024-11-16 07:39:52 UTC
157,14,2024-11-16 07:39:58 UTC
157,15,2024-11-16 07:40:04 UTC
202,20,2024-11-16 07:40:10 UTC
157,10,2024-11-16 07:40:17 UTC
202,9,2024-11-16 07:40:23 UTC
202,10,2024-11-16 07:40:30 UTC
247,9,2024-11-16 07:40:36 UTC
202,4,2024-11-16 07:40:42 UTC
337,7,2024-11-16 07:40:48 UTC
157,6,2024-11-16 07:40:55 UTC
22,9,2024-11-16 07:41:01 UTC
180,9,2024-11-16 07:41:07 UTC
292,4,2024-11-16 07:41:13 UTC
157,10,2024-11-16 07:41:20 UTC
157,8,2024-11-16 07:41:26 UTC
22,7,2024-11-16 07:41:32 UTC
157,6,2024-11-16 07:41:39 UTC
157,12,2024-11-16 07:41:45 UTC
202,6,2024-11-16 07:41:51 UTC
247,9,2024-11-16 07:41:57 UTC
202,15,2024-11-16 07:42:04 UTC
157,6,2024-11-16 07:42:10 UTC
247,8,2024-11-16 07:42:16 UTC
67,15,2024-11-16 07:42:22 UTC
135,7,2024-11-16 07:42:29 UTC
157,6,2024-11-16 07:42:35 UTC
202,4,2024-11-16 07:42:41 UTC
247,4,2024-11-16 07:42:48 UTC
202,6,2024-11-16 07:42:54 UTC
157,12,2024-11-16 07:43:00 UTC
247,4,2024-11-16 07:43:06 UTC
270,2,2024-11-16 07:43:13 UTC
135,7,2024-11-16 07:43:19 UTC
90,4,2024-11-16 07:43:25 UTC
247,3,2024-11-16 07:43:31 UTC
157,13,2024-11-16 07:43:38 UTC
90,10,2024-11-16 07:43:44 UTC
157,9,2024-11-16 07:43:51 UTC
112,7,2024-11-16 07:43:57 UTC
157,15,2024-11-16 07:44:03 UTC
67,14,2024-11-16 07:44:09 UTC
135,12,2024-11-16 07:44:16 UTC
247,12,2024-11-16 07:44:22 UTC
90,12,2024-11-16 07:44:28 UTC
202,18,2024-11-16 07:44:34 UTC
202,16,2024-11-16 07:44:41 UTC
292,12,2024-11-16 07:44:47 UTC
180,15,2024-11-16 07:44:54 UTC
270,7,2024-11-16 07:45:00 UTC
90,7,2024-11-16 07:45:06 UTC
157,8,2024-11-16 07:45:12 UTC
67,6,2024-11-16 07:45:19 UTC
270,4,2024-11-16 07:45:25 UTC
202,12,2024-11-16 07:45:31 UTC
22,9,2024-11-16 07:45:37 UTC
202,13,2024-11-16 07:45:45 UTC
202,8,2024-11-16 07:45:50 UTC
157,13,2024-11-16 07:45:57 UTC
292,10,2024-11-16 07:46:03 UTC
180,16,2024-11-16 07:46:09 UTC
157,10,2024-11-16 07:46:15 UTC
157,9,2024-11-16 07:46:22 UTC
270,7,2024-11-16 07:46:28 UTC
135,12,2024-11-16 07:46:34 UTC
157,7,2024-11-16 07:46:40 UTC
22,6,2024-11-16 07:46:47 UTC
157,9,2024-11-16 07:46:53 UTC
135,19,2024-11-16 07:46:59 UTC
270,8,2024-11-16 07:47:05 UTC
157,10,2024-11-16 07:47:12 UTC
157,12,2024-11-16 07:47:18 UTC
157,7,2024-11-16 07:47:24 UTC
67,9,2024-11-16 07:47:30 UTC
180,14,2024-11-16 07:47:37 UTC
157,4,2024-11-16 07:47:43 UTC
157,3,2024-11-16 07:47:49 UTC
67,4,2024-11-16 07:47:56 UTC
270,4,2024-11-16 07:48:02 UTC
247,8,2024-11-16 07:48:08 UTC
202,6,2024-11-16 07:48:14 UTC
337,7,2024-11-16 07:48:21 UTC
315,6,2024-11-16 07:48:27 UTC
270,7,2024-11-16 07:48:33 UTC
22,2,2024-11-16 07:48:39 UTC
292,1,2024-11-16 07:48:46 UTC
337,1,2024-11-16 07:48:53 UTC
157,10,2024-11-16 07:48:59 UTC
337,4,2024-11-16 07:49:05 UTC
270,4,2024-11-16 07:49:11 UTC
0,7,2024-11-16 07:49:17 UTC
292,7,2024-11-16 07:49:24 UTC
292,10,2024-11-16 07:49:30 UTC
292,9,2024-11-16 07:49:36 UTC
157,10,2024-11-16 07:49:42 UTC
202,9,2024-11-16 07:49:49 UTC
337,4,2024-11-16 07:49:55 UTC
247,3,2024-11-16 07:50:01 UTC
135,4,2024-11-16 07:50:08 UTC
67,10,2024-11-16 07:50:14 UTC
202,10,2024-11-16 07:50:20 UTC
112,8,2024-11-16 07:50:26 UTC
337,3,2024-11-16 07:50:33 UTC
292,4,2024-11-16 07:50:39 UTC
157,6,2024-11-16 07:50:45 UTC
157,7,2024-11-16 07:50:51 UTC
112,3,2024-11-16 07:50:58 UTC
22,7,2024-11-16 07:51:04 UTC
157,13,2024-11-16 07:51:11 UTC
247,10,2024-11-16 07:51:17 UTC
225,10,2024-11-16 07:51:23 UTC
157,24,2024-11-16 07:51:29 UTC
157,12,2024-11-16 07:51:36 UTC
67,9,2024-11-16 07:51:42 UTC
202,7,2024-11-16 07:51:48 UTC
180,4,2024-11-16 07:51:54 UTC
157,7,2024-11-16 07:52:01 UTC
157,14,2024-11-16 07:52:07 UTC
157,6,2024-11-16 07:52:13 UTC
0,6,2024-11-16 07:52:20 UTC
0,4,2024-11-16 07:52:26 UTC
247,7,2024-11-16 07:52:32 UTC
202,15,2024-11-16 07:52:38 UTC
292,7,2024-11-16 07:52:45 UTC
247,9,2024-11-16 07:52:51 UTC
157,9,2024-11-16 07:52:57 UTC
270,9,2024-11-16 07:53:04 UTC
67,4,2024-11-16 07:53:10 UTC
270,9,2024-11-16 07:53:16 UTC
202,8,2024-11-16 07:53:23 UTC
202,12,2024-11-16 07:53:29 UTC
157,10,2024-11-16 07:53:35 UTC
157,4,2024-11-16 07:53:41 UTC
22,7,2024-11-16 07:53:48 UTC
67,6,2024-11-16 07:53:54 UTC
112,12,2024-11-16 07:54:00 UTC
202,8,2024-11-16 07:54:07 UTC
135,4,2024-11-16 07:54:13 UTC
202,9,2024-11-16 07:54:19 UTC
270,7,2024-11-16 07:54:26 UTC
202,4,2024-11-16 07:54:32 UTC
157,12,2024-11-16 07:54:38 UTC
135,7,2024-11-16 07:54:44 UTC
247,8,2024-11-16 07:54:51 UTC
270,4,2024-11-16 07:54:57 UTC
202,7,2024-11-16 07:55:03 UTC
337,4,2024-11-16 07:55:10 UTC
202,10,2024-11-16 07:55:16 UTC
157,10,2024-11-16 07:55:22 UTC
157,8,2024-11-16 07:55:28 UTC
157,8,2024-11-16 07:55:35 UTC
157,3,2024-11-16 07:55:41 UTC
270,2,2024-11-16 07:55:47 UTC
202,4,2024-11-16 07:55:53 UTC
112,3,2024-11-16 07:56:00 UTC
247,3,2024-11-16 07:56:06 UTC
270,4,2024-11-16 07:56:12 UTC
270,3,2024-11-16 07:56:19 UTC
157,7,2024-11-16 07:56:25 UTC
67,4,2024-11-16 07:56:31 UTC
22,4,2024-11-16 07:56:37 UTC
337,12,2024-11-16 07:56:43 UTC
337,10,2024-11-16 07:56:50 UTC
157,10,2024-11-16 07:56:56 UTC
202,8,2024-11-16 07:57:02 UTC
157,14,2024-11-16 07:57:08 UTC
90,6,2024-11-16 07:57:15 UTC
157,14,2024-11-16 07:57:21 UTC
157,12,2024-11-16 07:57:28 UTC
270,4,2024-11-16 07:57:34 UTC
0,2,2024-11-16 07:57:40 UTC
202,4,2024-11-16 07:57:46 UTC
337,2,2024-11-16 07:57:53 UTC
157,13,2024-11-16 07:57:59 UTC
247,8,2024-11-16 07:58:05 UTC
67,13,2024-11-16 07:58:11 UTC
157,12,2024-11-16 07:58:18 UTC
292,6,2024-11-16 07:58:24 UTC
247,19,2024-11-16 07:58:31 UTC
202,14,2024-11-16 07:58:37 UTC
225,10,2024-11-16 07:58:43 UTC
67,2,2024-11-16 07:58:49 UTC
315,4,2024-11-16 07:58:56 UTC
112,6,2024-11-16 07:59:02 UTC
270,6,2024-11-16 07:59:08 UTC
202,4,2024-11-16 07:59:14 UTC
202,4,2024-11-16 07:59:21 UTC
270,4,2024-11-16 07:59:27 UTC
202,8,2024-11-16 07:59:34 UTC
22,7,2024-11-16 07:59:40 UTC
270,4,2024-11-16 07:59:46 UTC
157,4,2024-11-16 07:59:52 UTC
157,4,2024-11-16 07:59:59 UTC
157,4,2024-11-16 08:00:05 UTC
157,8,2024-11-16 08:00:11 UTC
202,8,2024-11-16 08:00:17 UTC
292,3,2024-11-16 08:00:24 UTC
247,3,2024-11-16 08:00:30 UTC
270,3,2024-11-16 08:00:36 UTC
67,3,2024-11-16 08:00:43 UTC
337,4,2024-11-16 08:00:49 UTC
202,6,2024-11-16 08:00:55 UTC
202,6,2024-11-16 08:01:01 UTC
112,6,2024-11-16 08:01:08 UTC
135,6,2024-11-16 08:01:14 UTC
22,4,2024-11-16 08:01:20 UTC
157,4,2024-11-16 08:01:28 UTC
247,3,2024-11-16 08:01:33 UTC
